sheet_name,condition_number,voltage_V,duration_ms,duration_us,sample_index_in_sheet,signal_column,samz,samz_min_in_sheet,samz_max_in_sheet,hfo2_fraction,zro2_fraction,hfo2_percent,zro2_percent,x_in_Hf1_minus_x_ZrxO2,monoclinic_phase_fraction,orthorhombic_phase_fraction,tetragonal_phase_fraction,phase_fraction_sum,phase_fraction_sum_error,dominant_phase,dominant_phase_fraction
num2,2,716,7.6,7600.0,8,th:0.260_samz:-4563,-4563,-8247,-352,0.533375554148195,0.46662444585180496,53.337555414819505,46.662444585180495,0.46662444585180496,0.0729893879674962,0.5881976830355541,0.3388129289969498,1.0,0.0,orthorhombic,0.5881976830355541
num2,2,716,7.6,7600.0,9,th:0.260_samz:-4036,-4036,-8247,-352,0.46662444585180496,0.533375554148195,46.662444585180495,53.337555414819505,0.533375554148195,0.03627325941182984,0.6057753181923966,0.3579514223957735,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.6057753181923966
num2,2,716,7.6,7600.0,10,th:0.260_samz:-3510,-3510,-8247,-352,0.4,0.6,40.0,60.0,0.6,0.01477697565752796,0.6167083930305094,0.3685146313119627,1.0,0.0,orthorhombic,0.6167083930305094
num2,2,716,7.6,7600.0,11,th:0.260_samz:-2983,-2983,-8247,-352,0.33324889170360983,0.6667511082963902,33.32488917036098,66.67511082963901,0.6667511082963902,0.004992515669638595,0.6082432209124706,0.3867642634178908,1.0,0.0,orthorhombic,0.6082432209124706
num2,2,716,7.6,7600.0,12,th:0.260_samz:-2457,-2457,-8247,-352,0.2666244458518049,0.7333755541481951,26.662444585180488,73.3375554148195,0.7333755541481951,0.001503134533943088,0.5478479947558004,0.4506488707102566,1.0,0.0,orthorhombic,0.5478479947558004
num2,2,716,7.6,7600.0,13,th:0.260_samz:-1931,-1931,-8247,-352,0.19999999999999996,0.8,19.999999999999996,80.0,0.8,0.000354970714108284,0.4768510411444616,0.5227939881414302,1.0,0.0,tetragonal,0.5227939881414302
num2,2,716,7.6,7600.0,14,th:0.260_samz:-1405,-1405,-8247,-352,0.13337555414819502,0.866624445851805,13.337555414819501,86.6624445851805,0.866624445851805,8.272652029866072e-05,0.3608655041755706,0.6390517693041307,1.0,0.0,tetragonal,0.6390517693041307
num2,2,716,7.6,7600.0,15,th:0.260_samz:-878,-878,-8247,-352,0.06662444585180494,0.9333755541481951,6.662444585180493,93.3375554148195,0.9333755541481951,1.786472836281139e-05,0.2234143192256588,0.7765678160459785,1.0,0.0,tetragonal,0.7765678160459785
num2,2,716,7.6,7600.0,16,th:0.260_samz:-352,-352,-8247,-352,0.0,1.0,0.0,100.0,1.0,2.562434547755795e-12,0.1142637014567795,0.8857362985406582,1.0,0.0,tetragonal,0.8857362985406582
num3,3,716,5.1,5100.0,1,th:0.260_samz:-7547,-7547,-7547,347,1.0,0.0,100.0,0.0,0.0,0.08286247828514624,0.9011425382106519,0.01599498350420176,1.0,0.0,orthorhombic,0.9011425382106519
num3,3,716,5.1,5100.0,2,th:0.260_samz:-7021,-7021,-7547,347,0.933367114263998,0.06663288573600203,93.3367114263998,6.6632885736002025,0.06663288573600203,0.09249016019004086,0.8803323164169684,0.02717752339299071,1.0,0.0,orthorhombic,0.8803323164169684
num3,3,716,5.1,5100.0,3,th:0.260_samz:-6495,-6495,-7547,347,0.866734228527996,0.13326577147200405,86.6734228527996,13.326577147200405,0.13326577147200405,0.09438273446907894,0.8411799998605485,0.06443726567037258,1.0,0.0,orthorhombic,0.8411799998605485
num3,3,716,5.1,5100.0,4,th:0.260_samz:-5968,-5968,-7547,347,0.7999746643020015,0.2000253356979985,79.99746643020015,20.002533569799848,0.2000253356979985,0.1212058032042283,0.7427494140391699,0.1360447827566018,1.0,0.0,orthorhombic,0.7427494140391699
num3,3,716,5.1,5100.0,5,th:0.260_samz:-5442,-5442,-7547,347,0.7333417785659995,0.26665822143400053,73.33417785659995,26.665822143400053,0.26665822143400053,0.1495390767332592,0.6320557234890181,0.2184051997777228,1.0,0.0,orthorhombic,0.6320557234890181
num3,3,716,5.1,5100.0,6,th:0.260_samz:-4916,-4916,-7547,347,0.6667088928299975,0.33329110717000254,66.67088928299975,33.329110717000255,0.33329110717000254,0.164828096079911,0.5707156767878361,0.2644562271322531,1.0000000000000002,2.220446049250313e-16,orthorhombic,0.5707156767878361
num3,3,716,5.1,5100.0,7,th:0.260_samz:-4390,-4390,-7547,347,0.6000760070939954,0.39992399290600456,60.00760070939955,39.99239929060045,0.39992399290600456,0.174944770463129,0.5285898768105187,0.2964653527263524,1.0,0.0,orthorhombic,0.5285898768105187
num3,3,716,5.1,5100.0,8,th:0.260_samz:-3863,-3863,-7547,347,0.5333164428680011,0.466683557131999,53.331644286800106,46.6683557131999,0.466683557131999,0.1589205795584851,0.5358623465728102,0.3052170738687048,1.0,0.0,orthorhombic,0.5358623465728102
num3,3,716,5.1,5100.0,9,th:0.260_samz:-3336,-3336,-7547,347,0.46655687864200657,0.5334431213579934,46.65568786420066,53.34431213579934,0.5334431213579934,0.1085180170146084,0.590345831219412,0.3011361517659798,1.0000000000000002,2.220446049250313e-16,orthorhombic,0.590345831219412
num3,3,716,5.1,5100.0,10,th:0.260_samz:-2809,-2809,-7547,347,0.3997973144160122,0.6002026855839878,39.97973144160122,60.02026855839878,0.6002026855839878,0.05268308552217117,0.6524814907512952,0.2948354237265335,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.6524814907512952
num3,3,716,5.1,5100.0,11,th:0.260_samz:-2283,-2283,-7547,347,0.33316442868001017,0.6668355713199898,33.31644286800102,66.68355713199898,0.6668355713199898,0.0185493863213192,0.6864608980586853,0.2949897156199954,0.9999999999999998,2.220446049250313e-16,orthorhombic,0.6864608980586853
num3,3,716,5.1,5100.0,12,th:0.260_samz:-1757,-1757,-7547,347,0.26653154294400816,0.7334684570559918,26.653154294400817,73.34684570559918,0.7334684570559918,0.005293635296223052,0.6659435677854443,0.3287627969183326,1.0,0.0,orthorhombic,0.6659435677854443
